timestamp,interface,raw_tc_output
1775919161.151304,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1132057 bytes 782 pkt (dropped 7, overlimits 417 requeues 0)  |  backlog 6188b 4p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1132057 bytes 782 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 6188b 4p requeues 0"
1775919161.2535634,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1197291 bytes 827 pkt (dropped 7, overlimits 439 requeues 0)  |  backlog 27252b 9p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1197291 bytes 827 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 27252b 9p requeues 0"
1775919161.3567607,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1262393 bytes 870 pkt (dropped 7, overlimits 462 requeues 0)  |  backlog 30280b 11p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1262393 bytes 870 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 30280b 11p requeues 0"
1775919161.4591966,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1322953 bytes 910 pkt (dropped 7, overlimits 483 requeues 0)  |  backlog 34Kb 12p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1322953 bytes 910 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 12p requeues 0"
1775919161.5613778,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1388055 bytes 953 pkt (dropped 7, overlimits 505 requeues 0)  |  backlog 34Kb 12p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1388055 bytes 953 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 12p requeues 0"
1775919161.6637506,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1453157 bytes 996 pkt (dropped 7, overlimits 528 requeues 0)  |  backlog 34Kb 12p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1453157 bytes 996 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 12p requeues 0"
1775919161.7660391,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1515231 bytes 1037 pkt (dropped 7, overlimits 550 requeues 0)  |  backlog 36336b 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1515231 bytes 1037 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 36336b 13p requeues 0"
1775919161.8689296,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1580333 bytes 1080 pkt (dropped 7, overlimits 573 requeues 0)  |  backlog 39364b 15p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1580333 bytes 1080 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 39364b 15p requeues 0"
1775919161.9709666,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1643921 bytes 1122 pkt (dropped 7, overlimits 597 requeues 0)  |  backlog 36336b 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1643921 bytes 1122 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 36336b 13p requeues 0"
1775919162.0731404,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1709023 bytes 1165 pkt (dropped 7, overlimits 621 requeues 0)  |  backlog 39364b 15p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1709023 bytes 1165 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 39364b 15p requeues 0"
