timestamp,interface,raw_tc_output
1776014855.981218,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.993414,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.005004,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0174482,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.029017,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0408025,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0532901,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0649776,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0774233,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.0902362,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1025386,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1152341,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1277676,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1398013,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.152767,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1654384,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1771443,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.1893184,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2015421,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.21455,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.226399,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2385547,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2505949,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2626507,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2747483,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.287528,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.2999613,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.312181,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.3243446,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.336493,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.3494687,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.362718,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.3752685,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.388733,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014856.401525,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2164 bytes 19 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
